	user_id	job_seeking_status	number_contacts	A1	A2	A3	A4	A5	action	pa_1	pa_2	pa_3	pa_4	pa_5	qtt_actions	timestamp
8660	1996	3	0	0	0	0	1	0	4	0	0	0	0	0	1	250026
8661	1997	3	23	0	0	1	0	0	3	0	0	0	0	0	1	173367
8662	1998	2	27	0	0	2	0	0	3	3	0	0	0	0	2	4129
8663	1998	2	27	0	0	2	0	0	3	0	0	0	0	0	2	52189
8664	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	371954
8665	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	372023
8666	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	372107
8667	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	372176
8668	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	372351
8669	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	372477
8670	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	372559
8671	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	372693
8672	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	372715
8673	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	372803
8674	1999	3	6	0	0	0	16	0	4	4	4	4	4	4	16	372865
8675	1999	3	6	0	0	0	16	0	4	4	4	4	4	0	16	372891
8676	1999	3	6	0	0	0	16	0	4	4	4	4	0	0	16	372958
8677	1999	3	6	0	0	0	16	0	4	4	4	0	0	0	16	373020
8678	1999	3	6	0	0	0	16	0	4	4	0	0	0	0	16	373117
8679	1999	3	6	0	0	0	16	0	4	0	0	0	0	0	16	373144
8680	2000	2	12	0	0	1	1	0	3	3	0	0	0	0	2	216436
8681	2000	2	12	0	0	1	1	0	4	0	0	0	0	0	2	216469
8682	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	215918
8683	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216001
8684	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216013
8685	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216014
8686	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216018
8687	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216023
8688	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216037
8689	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216040
8690	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216042
8691	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216045
8692	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216049
8693	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216051
8694	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216077
8695	2001	2	0	0	0	0	0	19	5	5	5	5	5	5	19	216078
8696	2001	2	0	0	0	0	0	19	5	5	5	5	5	0	19	332898
8697	2001	2	0	0	0	0	0	19	5	5	5	5	0	0	19	332950
8698	2001	2	0	0	0	0	0	19	5	5	5	0	0	0	19	332963
8699	2001	2	0	0	0	0	0	19	5	5	0	0	0	0	19	333135
8700	2001	2	0	0	0	0	0	19	5	0	0	0	0	0	19	333257
8701	2002	3	6	0	0	0	1	0	4	0	0	0	0	0	1	403184
8702	2003	3	116	0	0	3	0	0	3	3	3	0	0	0	3	246459
8703	2003	3	116	0	0	3	0	0	3	3	0	0	0	0	3	246460
8704	2003	3	116	0	0	3	0	0	3	0	0	0	0	0	3	384454
8705	2004	3	3	0	0	2	0	0	3	3	0	0	0	0	2	381498
8706	2004	3	3	0	0	2	0	0	3	0	0	0	0	0	2	381580
8707	2005	1	0	0	0	0	0	2	5	5	0	0	0	0	2	421804
8708	2005	1	0	0	0	0	0	2	5	0	0	0	0	0	2	422465
8709	2006	2	88	0	0	15	0	0	3	3	3	3	3	3	15	9023
8710	2006	2	88	0	0	15	0	0	3	3	3	3	3	3	15	108476
8711	2006	2	88	0	0	15	0	0	3	3	3	3	3	3	15	164326
8712	2006	2	88	0	0	15	0	0	3	3	3	3	3	3	15	164327
8713	2006	2	88	0	0	15	0	0	3	3	3	3	3	3	15	164328
8714	2006	2	88	0	0	15	0	0	3	3	3	3	3	3	15	315587
8715	2006	2	88	0	0	15	0	0	3	3	3	3	3	3	15	315642
8716	2006	2	88	0	0	15	0	0	3	3	3	3	3	3	15	315917
8717	2006	2	88	0	0	15	0	0	3	3	3	3	3	3	15	315946
8718	2006	2	88	0	0	15	0	0	3	3	3	3	3	3	15	316031
8719	2006	2	88	0	0	15	0	0	3	3	3	3	3	0	15	316078
8720	2006	2	88	0	0	15	0	0	3	3	3	3	0	0	15	316318
8721	2006	2	88	0	0	15	0	0	3	3	3	0	0	0	15	316415
8722	2006	2	88	0	0	15	0	0	3	3	0	0	0	0	15	316579
8723	2006	2	88	0	0	15	0	0	3	0	0	0	0	0	15	316706
8724	2007	3	0	0	0	0	2	0	4	4	0	0	0	0	2	166604
8725	2007	3	0	0	0	0	2	0	4	0	0	0	0	0	2	166632
8726	2008	3	31	0	0	4	3	1	4	4	3	3	3	3	8	236564
8727	2008	3	31	0	0	4	3	1	4	3	3	3	3	4	8	238337
8728	2008	3	31	0	0	4	3	1	3	3	3	3	4	4	8	258691
8729	2008	3	31	0	0	4	3	1	3	3	3	4	4	0	8	258692
8730	2008	3	31	0	0	4	3	1	3	3	4	4	0	0	8	259217
8731	2008	3	31	0	0	4	3	1	3	4	4	0	0	0	8	259218
8732	2008	3	31	0	0	4	3	1	4	4	0	0	0	0	8	263587
8733	2008	3	31	0	0	4	3	1	5	0	0	0	0	0	8	282742
8734	2009	2	0	0	0	55	0	11	5	3	3	3	3	3	66	302623
8735	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	302820
8736	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	302821
8737	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	302822
8738	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	302823
8739	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	302876
8740	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	302878
8741	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	302879
8742	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	302936
8743	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	303050
8744	2009	2	0	0	0	55	0	11	3	3	3	3	3	5	66	303088
8745	2009	2	0	0	0	55	0	11	5	3	3	3	5	3	66	303130
8746	2009	2	0	0	0	55	0	11	3	3	3	5	3	3	66	303135
8747	2009	2	0	0	0	55	0	11	3	3	5	3	3	5	66	303136
8748	2009	2	0	0	0	55	0	11	3	5	3	3	5	3	66	303267
8749	2009	2	0	0	0	55	0	11	3	3	3	5	3	3	66	303268
8750	2009	2	0	0	0	55	0	11	5	3	5	3	3	3	66	303347
8751	2009	2	0	0	0	55	0	11	3	5	3	3	3	3	66	303375
8752	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	303376
8753	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	303377
8754	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	303378
8755	2009	2	0	0	0	55	0	11	5	3	3	3	3	3	66	303457
8756	2009	2	0	0	0	55	0	11	3	3	3	3	3	5	66	303466
8757	2009	2	0	0	0	55	0	11	3	3	3	3	5	3	66	303467
8758	2009	2	0	0	0	55	0	11	5	3	3	5	3	3	66	303490
8759	2009	2	0	0	0	55	0	11	3	3	5	3	3	5	66	303526
8760	2009	2	0	0	0	55	0	11	3	5	3	3	5	3	66	303527
8761	2009	2	0	0	0	55	0	11	5	3	3	5	3	3	66	303548
8762	2009	2	0	0	0	55	0	11	3	3	5	3	3	5	66	303582
8763	2009	2	0	0	0	55	0	11	3	5	3	3	5	3	66	303583
8764	2009	2	0	0	0	55	0	11	3	3	3	5	3	3	66	303654
8765	2009	2	0	0	0	55	0	11	3	3	5	3	3	3	66	303655
8766	2009	2	0	0	0	55	0	11	5	5	3	3	3	3	66	303721
8767	2009	2	0	0	0	55	0	11	3	3	3	3	3	5	66	303762
8768	2009	2	0	0	0	55	0	11	3	3	3	3	5	3	66	303763
8769	2009	2	0	0	0	55	0	11	5	3	3	5	3	3	66	303786
8770	2009	2	0	0	0	55	0	11	3	3	5	3	3	5	66	303796
8771	2009	2	0	0	0	55	0	11	3	5	3	3	5	3	66	303797
8772	2009	2	0	0	0	55	0	11	5	3	3	5	3	3	66	303813
8773	2009	2	0	0	0	55	0	11	3	3	5	3	3	5	66	303954
8774	2009	2	0	0	0	55	0	11	3	5	3	3	5	3	66	303956
8775	2009	2	0	0	0	55	0	11	3	3	3	5	3	3	66	304034
8776	2009	2	0	0	0	55	0	11	3	3	5	3	3	3	66	304036
8777	2009	2	0	0	0	55	0	11	3	5	3	3	3	3	66	304038
8778	2009	2	0	0	0	55	0	11	3	3	3	3	3	5	66	304039
8779	2009	2	0	0	0	55	0	11	3	3	3	3	5	3	66	304089
8780	2009	2	0	0	0	55	0	11	3	3	3	5	3	3	66	304090
8781	2009	2	0	0	0	55	0	11	5	3	5	3	3	3	66	304117
8782	2009	2	0	0	0	55	0	11	3	5	3	3	3	3	66	304121
8783	2009	2	0	0	0	55	0	11	3	3	3	3	3	5	66	304125
8784	2009	2	0	0	0	55	0	11	5	3	3	3	5	3	66	304141
8785	2009	2	0	0	0	55	0	11	3	3	3	5	3	3	66	304150
8786	2009	2	0	0	0	55	0	11	3	3	5	3	3	3	66	304151
8787	2009	2	0	0	0	55	0	11	3	5	3	3	3	3	66	304209
8788	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	304210
8789	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	304248
8790	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	304249
8791	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	314577
8792	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	314978
8793	2009	2	0	0	0	55	0	11	3	3	3	3	3	3	66	315019
8794	2009	2	0	0	0	55	0	11	3	3	3	3	3	5	66	315076
8795	2009	2	0	0	0	55	0	11	3	3	3	3	5	0	66	315534
8796	2009	2	0	0	0	55	0	11	3	3	3	5	0	0	66	315635
8797	2009	2	0	0	0	55	0	11	3	3	5	0	0	0	66	315937
8798	2009	2	0	0	0	55	0	11	3	5	0	0	0	0	66	316051
8799	2009	2	0	0	0	55	0	11	3	0	0	0	0	0	66	316518
8800	2010	3	7	0	0	0	0	1	5	0	0	0	0	0	1	457618
8801	2011	2	39	0	0	5	0	0	3	3	3	3	3	0	5	30267
8802	2011	2	39	0	0	5	0	0	3	3	3	3	0	0	5	30268
8803	2011	2	39	0	0	5	0	0	3	3	3	0	0	0	5	30273
8804	2011	2	39	0	0	5	0	0	3	3	0	0	0	0	5	30274
8805	2011	2	39	0	0	5	0	0	3	0	0	0	0	0	5	30275
8806	2012	2	6	0	0	0	2	0	4	4	0	0	0	0	2	407966
8807	2012	2	6	0	0	0	2	0	4	0	0	0	0	0	2	408157
8808	2013	3	53	0	0	1	0	0	3	0	0	0	0	0	1	521250
8809	2015	3	2	0	0	0	1	0	4	0	0	0	0	0	1	146319
8810	2019	3	0	0	0	0	0	1	5	0	0	0	0	0	1	343486
8811	2020	2	0	0	0	0	0	2	5	5	0	0	0	0	2	306382
8812	2020	2	0	0	0	0	0	2	5	0	0	0	0	0	2	306573
8813	2022	3	3	0	0	0	0	15	5	5	5	5	5	5	15	242846
8814	2022	3	3	0	0	0	0	15	5	5	5	5	5	5	15	242971
8815	2022	3	3	0	0	0	0	15	5	5	5	5	5	5	15	243062
8816	2022	3	3	0	0	0	0	15	5	5	5	5	5	5	15	243784
8817	2022	3	3	0	0	0	0	15	5	5	5	5	5	5	15	399597
8818	2022	3	3	0	0	0	0	15	5	5	5	5	5	5	15	399845
8819	2022	3	3	0	0	0	0	15	5	5	5	5	5	5	15	399846
8820	2022	3	3	0	0	0	0	15	5	5	5	5	5	5	15	399934
8821	2022	3	3	0	0	0	0	15	5	5	5	5	5	5	15	399954
8822	2022	3	3	0	0	0	0	15	5	5	5	5	5	5	15	400372
8823	2022	3	3	0	0	0	0	15	5	5	5	5	5	0	15	400488
8824	2022	3	3	0	0	0	0	15	5	5	5	5	0	0	15	400557
8825	2022	3	3	0	0	0	0	15	5	5	5	0	0	0	15	400607
8826	2022	3	3	0	0	0	0	15	5	5	0	0	0	0	15	400676
8827	2022	3	3	0	0	0	0	15	5	0	0	0	0	0	15	400717
8828	2023	3	4	0	0	0	1	2	5	4	5	0	0	0	3	543886
8829	2023	3	4	0	0	0	1	2	4	5	0	0	0	0	3	548544
8830	2023	3	4	0	0	0	1	2	5	0	0	0	0	0	3	548557
8831	2024	2	11	0	2	0	0	0	2	2	0	0	0	0	2	430563
8832	2024	2	11	0	2	0	0	0	2	0	0	0	0	0	2	430564
8833	2027	3	2	0	0	0	4	13	5	5	4	5	5	5	17	490823
8834	2027	3	2	0	0	0	4	13	5	4	5	5	5	5	17	490983
8835	2027	3	2	0	0	0	4	13	4	5	5	5	5	5	17	490994
8836	2027	3	2	0	0	0	4	13	5	5	5	5	5	5	17	491079
8837	2027	3	2	0	0	0	4	13	4	5	5	5	5	4	17	491154
8838	2027	3	2	0	0	0	4	13	5	5	5	5	4	5	17	491198
8839	2027	3	2	0	0	0	4	13	5	5	5	4	5	5	17	491244
8840	2027	3	2	0	0	0	4	13	4	5	4	5	5	4	17	491575
8841	2027	3	2	0	0	0	4	13	5	4	5	5	4	5	17	491623
8842	2027	3	2	0	0	0	4	13	5	5	5	4	5	4	17	491646
8843	2027	3	2	0	0	0	4	13	5	5	4	5	4	5	17	491674
8844	2027	3	2	0	0	0	4	13	5	4	5	4	5	5	17	491675
8845	2027	3	2	0	0	0	4	13	5	5	4	5	5	0	17	492167
8846	2027	3	2	0	0	0	4	13	5	4	5	5	0	0	17	492246
8847	2027	3	2	0	0	0	4	13	4	5	5	0	0	0	17	492323
8848	2027	3	2	0	0	0	4	13	5	5	0	0	0	0	17	492327
8849	2027	3	2	0	0	0	4	13	5	0	0	0	0	0	17	492329
8850	2028	1	1	0	0	1	0	1	3	3	0	0	0	0	2	270365
8851	2028	1	1	0	0	1	0	1	5	0	0	0	0	0	2	350344
8852	2029	2	0	0	0	1	1	0	4	4	0	0	0	0	2	426471
8853	2029	2	0	0	0	1	1	0	3	0	0	0	0	0	2	427014
8854	2030	2	1	0	0	1	0	0	3	0	0	0	0	0	1	377106
8855	2031	3	40	0	0	12	0	0	3	3	3	3	3	3	12	8861
8856	2031	3	40	0	0	12	0	0	3	3	3	3	3	3	12	87673
8857	2031	3	40	0	0	12	0	0	3	3	3	3	3	3	12	116979
8858	2031	3	40	0	0	12	0	0	3	3	3	3	3	3	12	150573
8859	2031	3	40	0	0	12	0	0	3	3	3	3	3	3	12	175460
8860	2031	3	40	0	0	12	0	0	3	3	3	3	3	3	12	175474
8861	2031	3	40	0	0	12	0	0	3	3	3	3	3	3	12	175475
8862	2031	3	40	0	0	12	0	0	3	3	3	3	3	0	12	175481
8863	2031	3	40	0	0	12	0	0	3	3	3	3	0	0	12	178645
8864	2031	3	40	0	0	12	0	0	3	3	3	0	0	0	12	208904
8865	2031	3	40	0	0	12	0	0	3	3	0	0	0	0	12	456176
8866	2031	3	40	0	0	12	0	0	3	0	0	0	0	0	12	456269
8867	2032	2	1	0	0	1	0	0	3	0	0	0	0	0	1	311490
8868	2033	3	19	0	0	0	1	0	4	0	0	0	0	0	1	518248
8869	2034	2	23	0	0	0	1	0	4	0	0	0	0	0	1	463571
8870	2037	2	49	0	0	1	0	0	3	0	0	0	0	0	1	501538
8871	2038	3	26	0	0	0	1	1	4	4	0	0	0	0	2	324602
8872	2038	3	26	0	0	0	1	1	5	0	0	0	0	0	2	324849
8873	2039	3	196	0	0	0	1	0	4	0	0	0	0	0	1	408986
8874	2040	2	119	0	0	6	0	0	3	3	3	3	3	3	6	343211
8875	2040	2	119	0	0	6	0	0	3	3	3	3	3	0	6	343238
8876	2040	2	119	0	0	6	0	0	3	3	3	3	0	0	6	343277
8877	2040	2	119	0	0	6	0	0	3	3	3	0	0	0	6	343349
8878	2040	2	119	0	0	6	0	0	3	3	0	0	0	0	6	343456
8879	2040	2	119	0	0	6	0	0	3	0	0	0	0	0	6	343511
8880	2041	1	1	0	0	1	0	0	3	0	0	0	0	0	1	544229
8881	2042	1	3	0	0	0	1	0	4	0	0	0	0	0	1	291405
8882	2044	3	119	0	0	4	0	0	3	3	3	3	0	0	4	53741
8883	2044	3	119	0	0	4	0	0	3	3	3	0	0	0	4	53742
8884	2044	3	119	0	0	4	0	0	3	3	0	0	0	0	4	53752
8885	2044	3	119	0	0	4	0	0	3	0	0	0	0	0	4	53753
8886	2045	2	79	0	0	0	0	2	5	5	0	0	0	0	2	320254
8887	2045	2	79	0	0	0	0	2	5	0	0	0	0	0	2	320763
8888	2047	3	148	0	0	0	1	0	4	0	0	0	0	0	1	316641
8889	2048	1	43	0	0	0	0	3	5	5	5	0	0	0	3	511498
8890	2048	1	43	0	0	0	0	3	5	5	0	0	0	0	3	511568
8891	2048	1	43	0	0	0	0	3	5	0	0	0	0	0	3	511658
8892	2050	3	94	0	0	0	5	0	4	4	4	4	4	0	5	323119
8893	2050	3	94	0	0	0	5	0	4	4	4	4	0	0	5	355099
8894	2050	3	94	0	0	0	5	0	4	4	4	0	0	0	5	355339
8895	2050	3	94	0	0	0	5	0	4	4	0	0	0	0	5	481984
8896	2050	3	94	0	0	0	5	0	4	0	0	0	0	0	5	482658
8897	2051	3	491	0	0	0	2	3	5	5	5	4	5	0	5	276114
8898	2051	3	491	0	0	0	2	3	4	5	4	5	0	0	5	319353
8899	2051	3	491	0	0	0	2	3	5	4	5	0	0	0	5	358461
8900	2051	3	491	0	0	0	2	3	5	5	0	0	0	0	5	358785
8901	2051	3	491	0	0	0	2	3	4	0	0	0	0	0	5	551920
8902	2052	2	95	0	0	1	1	0	4	4	0	0	0	0	2	312036
8903	2052	2	95	0	0	1	1	0	3	0	0	0	0	0	2	432953
8904	2053	2	274	0	0	8	0	0	3	3	3	3	3	3	8	209624
8905	2053	2	274	0	0	8	0	0	3	3	3	3	3	3	8	209625
8906	2053	2	274	0	0	8	0	0	3	3	3	3	3	3	8	209626
8907	2053	2	274	0	0	8	0	0	3	3	3	3	3	0	8	209627
8908	2053	2	274	0	0	8	0	0	3	3	3	3	0	0	8	209628
8909	2053	2	274	0	0	8	0	0	3	3	3	0	0	0	8	209629
8910	2053	2	274	0	0	8	0	0	3	3	0	0	0	0	8	209630
8911	2053	2	274	0	0	8	0	0	3	0	0	0	0	0	8	209631
8912	2054	3	671	0	0	0	5	0	4	4	4	4	4	0	5	379469
8913	2054	3	671	0	0	0	5	0	4	4	4	4	0	0	5	402407
8914	2054	3	671	0	0	0	5	0	4	4	4	0	0	0	5	402637
8915	2054	3	671	0	0	0	5	0	4	4	0	0	0	0	5	402811
8916	2054	3	671	0	0	0	5	0	4	0	0	0	0	0	5	519409
8917	2055	2	148	0	0	0	2	0	4	4	0	0	0	0	2	349289
8918	2055	2	148	0	0	0	2	0	4	0	0	0	0	0	2	349356
8919	2056	1	91	0	0	6	0	0	3	3	3	3	3	3	6	114399
8920	2056	1	91	0	0	6	0	0	3	3	3	3	3	0	6	114400
8921	2056	1	91	0	0	6	0	0	3	3	3	3	0	0	6	114426
8922	2056	1	91	0	0	6	0	0	3	3	3	0	0	0	6	114427
8923	2056	1	91	0	0	6	0	0	3	3	0	0	0	0	6	114442
8924	2056	1	91	0	0	6	0	0	3	0	0	0	0	0	6	114446
8925	2057	1	43	0	2	0	0	0	2	2	0	0	0	0	2	419388
8926	2057	1	43	0	2	0	0	0	2	0	0	0	0	0	2	419894
8927	2060	1	6	0	0	0	0	3	5	5	5	0	0	0	3	518233
8928	2060	1	6	0	0	0	0	3	5	5	0	0	0	0	3	518332
8929	2060	1	6	0	0	0	0	3	5	0	0	0	0	0	3	518795
8930	2061	1	81	0	0	5	0	0	3	3	3	3	3	0	5	516213
8931	2061	1	81	0	0	5	0	0	3	3	3	3	0	0	5	516414
8932	2061	1	81	0	0	5	0	0	3	3	3	0	0	0	5	516794
8933	2061	1	81	0	0	5	0	0	3	3	0	0	0	0	5	517133
8934	2061	1	81	0	0	5	0	0	3	0	0	0	0	0	5	517188
8935	2062	3	746	0	0	0	3	0	4	4	4	0	0	0	3	296032
8936	2062	3	746	0	0	0	3	0	4	4	0	0	0	0	3	296270
8937	2062	3	746	0	0	0	3	0	4	0	0	0	0	0	3	303831
8938	2063	2	393	0	0	0	0	2	5	5	0	0	0	0	2	359063
8939	2063	2	393	0	0	0	0	2	5	0	0	0	0	0	2	359278
8940	2064	2	446	0	0	0	1	0	4	0	0	0	0	0	1	397481
8941	2065	2	281	0	0	0	0	1	5	0	0	0	0	0	1	463430
8942	2066	1	218	0	0	2	1	0	3	3	3	0	0	0	3	86046
8943	2066	1	218	0	0	2	1	0	3	3	0	0	0	0	3	86052
8944	2066	1	218	0	0	2	1	0	4	0	0	0	0	0	3	153192
8945	2067	1	68	0	0	2	0	11	3	5	5	5	5	5	13	62423
8946	2067	1	68	0	0	2	0	11	3	5	5	5	5	5	13	149512
8947	2067	1	68	0	0	2	0	11	5	5	5	5	5	5	13	267378
8948	2067	1	68	0	0	2	0	11	5	5	5	5	5	5	13	267409
8949	2067	1	68	0	0	2	0	11	5	5	5	5	5	5	13	267521
8950	2067	1	68	0	0	2	0	11	5	5	5	5	5	5	13	267593
8951	2067	1	68	0	0	2	0	11	5	5	5	5	5	3	13	267929
8952	2067	1	68	0	0	2	0	11	5	5	5	5	3	3	13	268073
8953	2067	1	68	0	0	2	0	11	5	5	5	3	3	0	13	268328
8954	2067	1	68	0	0	2	0	11	5	5	3	3	0	0	13	268399
8955	2067	1	68	0	0	2	0	11	5	3	3	0	0	0	13	268662
8956	2067	1	68	0	0	2	0	11	5	3	0	0	0	0	13	268821
8957	2067	1	68	0	0	2	0	11	5	0	0	0	0	0	13	269192
8958	2068	2	89	0	0	0	0	1	5	0	0	0	0	0	1	395359
8959	2069	2	295	0	0	0	3	0	4	4	4	0	0	0	3	147233
8960	2069	2	295	0	0	0	3	0	4	4	0	0	0	0	3	147246
8961	2069	2	295	0	0	0	3	0	4	0	0	0	0	0	3	186189
8962	2070	3	737	0	0	0	8	0	4	4	4	4	4	4	8	349848
8963	2070	3	737	0	0	0	8	0	4	4	4	4	4	4	8	412902
8964	2070	3	737	0	0	0	8	0	4	4	4	4	4	4	8	435662
8965	2070	3	737	0	0	0	8	0	4	4	4	4	4	0	8	471392
8966	2070	3	737	0	0	0	8	0	4	4	4	4	0	0	8	498075
8967	2070	3	737	0	0	0	8	0	4	4	4	0	0	0	8	517794
8968	2070	3	737	0	0	0	8	0	4	4	0	0	0	0	8	559762
8969	2070	3	737	0	0	0	8	0	4	0	0	0	0	0	8	559825
8970	2072	3	275	0	0	15	1	7	3	3	3	3	3	3	23	64555
8971	2072	3	275	0	0	15	1	7	3	3	3	3	3	3	23	87879
8972	2072	3	275	0	0	15	1	7	3	3	3	3	3	3	23	138330
8973	2072	3	275	0	0	15	1	7	3	3	3	3	3	3	23	138331
8974	2072	3	275	0	0	15	1	7	4	3	3	3	3	3	23	225663
8975	2072	3	275	0	0	15	1	7	5	3	3	3	3	3	23	239073
8976	2072	3	275	0	0	15	1	7	5	3	3	3	3	5	23	239075
8977	2072	3	275	0	0	15	1	7	5	3	3	3	5	5	23	239243
8978	2072	3	275	0	0	15	1	7	5	3	3	5	5	5	23	239461
8979	2072	3	275	0	0	15	1	7	5	3	5	5	5	5	23	239528
8980	2072	3	275	0	0	15	1	7	5	5	5	5	5	5	23	239878
8981	2072	3	275	0	0	15	1	7	5	5	5	5	5	5	23	253877
8982	2072	3	275	0	0	15	1	7	3	5	5	5	5	5	23	256326
8983	2072	3	275	0	0	15	1	7	3	5	5	5	5	4	23	256327
8984	2072	3	275	0	0	15	1	7	3	5	5	5	4	3	23	256356
8985	2072	3	275	0	0	15	1	7	3	5	5	4	3	3	23	256357
8986	2072	3	275	0	0	15	1	7	3	5	4	3	3	3	23	256965
8987	2072	3	275	0	0	15	1	7	3	4	3	3	3	3	23	256982
8988	2072	3	275	0	0	15	1	7	3	3	3	3	3	0	23	257085
8989	2072	3	275	0	0	15	1	7	3	3	3	3	0	0	23	257086
8990	2072	3	275	0	0	15	1	7	3	3	3	0	0	0	23	494305
8991	2072	3	275	0	0	15	1	7	3	3	0	0	0	0	23	494369
8992	2072	3	275	0	0	15	1	7	3	0	0	0	0	0	23	494761
8993	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411460
8994	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411461
8995	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411463
8996	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411464
8997	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411465
8998	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411467
8999	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411470
9000	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411471
9001	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411473
9002	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411474
9003	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411477
9004	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411479
9005	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411480
9006	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411483
9007	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411485
9008	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411725
9009	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411726
9010	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411727
9011	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411728
9012	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411729
9013	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411730
9014	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411731
9015	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411732
9016	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411753
9017	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411754
9018	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411755
9019	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411756
9020	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411757
9021	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411758
9022	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411759
9023	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411760
9024	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411761
9025	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411762
9026	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411763
9027	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411764
9028	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411765
9029	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411766
9030	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411767
9031	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411815
9032	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411816
9033	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411817
9034	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411818
9035	2075	1	1	0	0	52	0	0	3	3	3	3	3	3	52	411819
